1.00000
0.99967
0.99933
0.99897
0.99860
0.99821
0.99781
0.99739
0.99696
0.99652
0.99606
0.99558
0.99509
0.99458
0.99405
0.99350
0.99294
0.99236
0.99175
0.99113
0.99048
0.98981
0.98912
0.98840
0.98766
0.98689
0.98609
0.98527
0.98442
0.98353
0.98261
0.98166
0.98068
0.97966
0.97861
0.97751
0.97638
0.97520
0.97398
0.97272
0.97141
0.97005
0.96864
0.96718
0.96566
0.96409
0.96246
0.96077
0.95902
0.95721
0.95533
0.95338
0.95136
0.94927
0.94710
0.94485
0.94252
0.94010
0.93760
0.93501
0.93232
0.92954
0.92665
0.92366
0.92056
0.91735
0.91401
0.91047
0.90674
0.90282
0.89868
0.89434
0.88978
0.88500
0.87999
0.87475
0.86926
0.86353
0.85755
0.85130
0.84478
0.83799
0.83091
0.82354
0.81588
0.80790
0.79961
0.79099
0.78204
0.77275
0.76312
0.75312
0.74276
0.73202
0.72090
0.70939
0.69747
0.68514
0.67239
0.65920
0.64558
0.63150
0.61696
0.60194
0.58645
0.57046
0.55397
0.53697
0.51944
0.50149
0.48320
0.46458
0.44564
0.42638
0.40684
0.38707
0.36730
0.34756
0.32788
0.30831
0.28889
0.26992
0.25228
0.23594
0.22089
0.20708
0.19448
0.18302
0.17266
0.16323
0.15449
0.14643
0.13901
0.13206
0.12541
0.11905
0.11297
0.10717
0.10164
0.09637
0.09136
0.08659
0.08206
0.07775
0.07366
0.06977
0.06608
0.06257
0.05924
0.05607
0.05306
0.05020
0.04748
0.04490
0.04244
0.04011
0.03789
0.03579
0.03378
0.03188
0.03007
0.02835
0.02672
0.02517
0.02369
0.02229
0.02096
0.01969
0.01849
0.01734
0.01625
0.01522
0.01424
0.01330
0.01241
0.01156
0.01076
0.00999
0.00926
0.00857
0.00791
0.00729
0.00669
0.00613
0.00559
0.00507
0.00459
0.00412
0.00369
0.00328
0.00289
0.00252
0.00217
0.00184
0.00153
0.00124
0.00096
0.00070
0.00045
0.00022
0.00000
